Lower tier local authorities Code,Lower tier local authorities,Age (61 categories) Code,Age (61 categories),Sex (2 categories) Code,Sex (2 categories),Ethnic group (6 categories) Code,Ethnic group (6 categories),Tenure of household (7 categories) Code,Tenure of household (7 categories),Observation
E06000023,Bristol,54,Aged 68 years,1,Female,1,"Asian, Asian British or Asian Welsh",2,Social rented: Rents from council or Local Authority,5
E06000023,Bristol,54,Aged 68 years,1,Female,1,"Asian, Asian British or Asian Welsh",3,Social rented: Other social rented,2
E06000023,Bristol,54,Aged 68 years,1,Female,1,"Asian, Asian British or Asian Welsh",4,Private rented: Private landlord or letting agency,1
E06000023,Bristol,54,Aged 68 years,1,Female,1,"Asian, Asian British or Asian Welsh",5,Private rented: Other private rented or lives rent free,1
E06000023,Bristol,54,Aged 68 years,1,Female,2,"Black, Black British, Black Welsh, Caribbean or African",-8,Does not apply,0
E06000023,Bristol,54,Aged 68 years,1,Female,2,"Black, Black British, Black Welsh, Caribbean or African",0,Owned: Owns outright,17
E06000023,Bristol,54,Aged 68 years,1,Female,2,"Black, Black British, Black Welsh, Caribbean or African",1,Owned: Owns with a mortgage or loan or shared ownership,8
E06000023,Bristol,54,Aged 68 years,1,Female,2,"Black, Black British, Black Welsh, Caribbean or African",2,Social rented: Rents from council or Local Authority,10
E06000023,Bristol,54,Aged 68 years,1,Female,2,"Black, Black British, Black Welsh, Caribbean or African",3,Social rented: Other social rented,9
E06000023,Bristol,54,Aged 68 years,1,Female,2,"Black, Black British, Black Welsh, Caribbean or African",4,Private rented: Private landlord or letting agency,2
E06000023,Bristol,54,Aged 68 years,1,Female,2,"Black, Black British, Black Welsh, Caribbean or African",5,Private rented: Other private rented or lives rent free,3
E06000023,Bristol,54,Aged 68 years,1,Female,3,Mixed or Multiple ethnic groups,-8,Does not apply,0
E06000023,Bristol,54,Aged 68 years,1,Female,3,Mixed or Multiple ethnic groups,0,Owned: Owns outright,6
E06000023,Bristol,54,Aged 68 years,1,Female,3,Mixed or Multiple ethnic groups,1,Owned: Owns with a mortgage or loan or shared ownership,2
E06000023,Bristol,54,Aged 68 years,1,Female,3,Mixed or Multiple ethnic groups,2,Social rented: Rents from council or Local Authority,0
E06000023,Bristol,54,Aged 68 years,1,Female,3,Mixed or Multiple ethnic groups,3,Social rented: Other social rented,4
E06000023,Bristol,54,Aged 68 years,1,Female,3,Mixed or Multiple ethnic groups,4,Private rented: Private landlord or letting agency,3
E06000023,Bristol,54,Aged 68 years,1,Female,3,Mixed or Multiple ethnic groups,5,Private rented: Other private rented or lives rent free,0
E06000023,Bristol,54,Aged 68 years,1,Female,4,White,-8,Does not apply,0
E06000023,Bristol,54,Aged 68 years,1,Female,4,White,0,Owned: Owns outright,1090
E06000023,Bristol,54,Aged 68 years,1,Female,4,White,1,Owned: Owns with a mortgage or loan or shared ownership,116
E06000023,Bristol,54,Aged 68 years,1,Female,4,White,2,Social rented: Rents from council or Local Authority,200
E06000023,Bristol,54,Aged 68 years,1,Female,4,White,3,Social rented: Other social rented,73
E06000023,Bristol,54,Aged 68 years,1,Female,4,White,4,Private rented: Private landlord or letting agency,41
E06000023,Bristol,54,Aged 68 years,1,Female,4,White,5,Private rented: Other private rented or lives rent free,12
E06000023,Bristol,54,Aged 68 years,1,Female,5,Other ethnic group,-8,Does not apply,0
E06000023,Bristol,54,Aged 68 years,1,Female,5,Other ethnic group,0,Owned: Owns outright,11
E06000023,Bristol,54,Aged 68 years,1,Female,5,Other ethnic group,1,Owned: Owns with a mortgage or loan or shared ownership,2
E06000023,Bristol,54,Aged 68 years,1,Female,5,Other ethnic group,2,Social rented: Rents from council or Local Authority,3
E06000023,Bristol,54,Aged 68 years,1,Female,5,Other ethnic group,3,Social rented: Other social rented,1
E06000023,Bristol,54,Aged 68 years,1,Female,5,Other ethnic group,4,Private rented: Private landlord or letting agency,1
E06000023,Bristol,54,Aged 68 years,1,Female,5,Other ethnic group,5,Private rented: Other private rented or lives rent free,0
E06000023,Bristol,54,Aged 68 years,2,Male,-8,Does not apply,-8,Does not apply,0
E06000023,Bristol,54,Aged 68 years,2,Male,-8,Does not apply,0,Owned: Owns outright,0
E06000023,Bristol,54,Aged 68 years,2,Male,-8,Does not apply,1,Owned: Owns with a mortgage or loan or shared ownership,0
E06000023,Bristol,54,Aged 68 years,2,Male,-8,Does not apply,2,Social rented: Rents from council or Local Authority,0
E06000023,Bristol,54,Aged 68 years,2,Male,-8,Does not apply,3,Social rented: Other social rented,0
E06000023,Bristol,54,Aged 68 years,2,Male,-8,Does not apply,4,Private rented: Private landlord or letting agency,0
E06000023,Bristol,54,Aged 68 years,2,Male,-8,Does not apply,5,Private rented: Other private rented or lives rent free,0
E06000023,Bristol,54,Aged 68 years,2,Male,1,"Asian, Asian British or Asian Welsh",-8,Does not apply,0
E06000023,Bristol,54,Aged 68 years,2,Male,1,"Asian, Asian British or Asian Welsh",0,Owned: Owns outright,28
E06000023,Bristol,54,Aged 68 years,2,Male,1,"Asian, Asian British or Asian Welsh",1,Owned: Owns with a mortgage or loan or shared ownership,15
E06000023,Bristol,54,Aged 68 years,2,Male,1,"Asian, Asian British or Asian Welsh",2,Social rented: Rents from council or Local Authority,0
E06000023,Bristol,54,Aged 68 years,2,Male,1,"Asian, Asian British or Asian Welsh",3,Social rented: Other social rented,1
E06000023,Bristol,54,Aged 68 years,2,Male,1,"Asian, Asian British or Asian Welsh",4,Private rented: Private landlord or letting agency,2
E06000023,Bristol,54,Aged 68 years,2,Male,1,"Asian, Asian British or Asian Welsh",5,Private rented: Other private rented or lives rent free,3
E06000023,Bristol,54,Aged 68 years,2,Male,2,"Black, Black British, Black Welsh, Caribbean or African",-8,Does not apply,0
E06000023,Bristol,54,Aged 68 years,2,Male,2,"Black, Black British, Black Welsh, Caribbean or African",0,Owned: Owns outright,14
E06000023,Bristol,54,Aged 68 years,2,Male,2,"Black, Black British, Black Welsh, Caribbean or African",1,Owned: Owns with a mortgage or loan or shared ownership,6
E06000023,Bristol,54,Aged 68 years,2,Male,2,"Black, Black British, Black Welsh, Caribbean or African",2,Social rented: Rents from council or Local Authority,10
E06000023,Bristol,54,Aged 68 years,2,Male,2,"Black, Black British, Black Welsh, Caribbean or African",3,Social rented: Other social rented,8
E06000023,Bristol,54,Aged 68 years,2,Male,2,"Black, Black British, Black Welsh, Caribbean or African",4,Private rented: Private landlord or letting agency,5
E06000023,Bristol,54,Aged 68 years,2,Male,2,"Black, Black British, Black Welsh, Caribbean or African",5,Private rented: Other private rented or lives rent free,1
E06000023,Bristol,54,Aged 68 years,2,Male,3,Mixed or Multiple ethnic groups,-8,Does not apply,0
E06000023,Bristol,54,Aged 68 years,2,Male,3,Mixed or Multiple ethnic groups,0,Owned: Owns outright,4
E06000023,Bristol,54,Aged 68 years,2,Male,3,Mixed or Multiple ethnic groups,1,Owned: Owns with a mortgage or loan or shared ownership,0
E06000023,Bristol,54,Aged 68 years,2,Male,3,Mixed or Multiple ethnic groups,2,Social rented: Rents from council or Local Authority,1
E06000023,Bristol,54,Aged 68 years,2,Male,3,Mixed or Multiple ethnic groups,3,Social rented: Other social rented,0
E06000023,Bristol,54,Aged 68 years,2,Male,3,Mixed or Multiple ethnic groups,4,Private rented: Private landlord or letting agency,0
E06000023,Bristol,54,Aged 68 years,2,Male,3,Mixed or Multiple ethnic groups,5,Private rented: Other private rented or lives rent free,0
E06000023,Bristol,54,Aged 68 years,2,Male,4,White,-8,Does not apply,0
E06000023,Bristol,54,Aged 68 years,2,Male,4,White,0,Owned: Owns outright,963
E06000023,Bristol,54,Aged 68 years,2,Male,4,White,1,Owned: Owns with a mortgage or loan or shared ownership,118
E06000023,Bristol,54,Aged 68 years,2,Male,4,White,2,Social rented: Rents from council or Local Authority,199
E06000023,Bristol,54,Aged 68 years,2,Male,4,White,3,Social rented: Other social rented,59
E06000023,Bristol,54,Aged 68 years,2,Male,4,White,4,Private rented: Private landlord or letting agency,62
E06000023,Bristol,54,Aged 68 years,2,Male,4,White,5,Private rented: Other private rented or lives rent free,11
E06000023,Bristol,54,Aged 68 years,2,Male,5,Other ethnic group,-8,Does not apply,0
E06000023,Bristol,54,Aged 68 years,2,Male,5,Other ethnic group,0,Owned: Owns outright,7
E06000023,Bristol,54,Aged 68 years,2,Male,5,Other ethnic group,1,Owned: Owns with a mortgage or loan or shared ownership,10
E06000023,Bristol,54,Aged 68 years,2,Male,5,Other ethnic group,2,Social rented: Rents from council or Local Authority,0
E06000023,Bristol,54,Aged 68 years,2,Male,5,Other ethnic group,3,Social rented: Other social rented,1
E06000023,Bristol,54,Aged 68 years,2,Male,5,Other ethnic group,4,Private rented: Private landlord or letting agency,2
E06000023,Bristol,54,Aged 68 years,2,Male,5,Other ethnic group,5,Private rented: Other private rented or lives rent free,0
E06000023,Bristol,55,Aged 69 years,1,Female,-8,Does not apply,-8,Does not apply,0
E06000023,Bristol,55,Aged 69 years,1,Female,-8,Does not apply,0,Owned: Owns outright,0
E06000023,Bristol,55,Aged 69 years,1,Female,-8,Does not apply,1,Owned: Owns with a mortgage or loan or shared ownership,0
E06000023,Bristol,55,Aged 69 years,1,Female,-8,Does not apply,2,Social rented: Rents from council or Local Authority,0
E06000023,Bristol,55,Aged 69 years,1,Female,-8,Does not apply,3,Social rented: Other social rented,0
E06000023,Bristol,55,Aged 69 years,1,Female,-8,Does not apply,4,Private rented: Private landlord or letting agency,0
E06000023,Bristol,55,Aged 69 years,1,Female,-8,Does not apply,5,Private rented: Other private rented or lives rent free,0
E06000023,Bristol,55,Aged 69 years,1,Female,1,"Asian, Asian British or Asian Welsh",-8,Does not apply,0
E06000023,Bristol,55,Aged 69 years,1,Female,1,"Asian, Asian British or Asian Welsh",0,Owned: Owns outright,41
E06000023,Bristol,55,Aged 69 years,1,Female,1,"Asian, Asian British or Asian Welsh",1,Owned: Owns with a mortgage or loan or shared ownership,9
E06000023,Bristol,55,Aged 69 years,1,Female,1,"Asian, Asian British or Asian Welsh",2,Social rented: Rents from council or Local Authority,6
E06000023,Bristol,55,Aged 69 years,1,Female,1,"Asian, Asian British or Asian Welsh",3,Social rented: Other social rented,7
E06000023,Bristol,55,Aged 69 years,1,Female,1,"Asian, Asian British or Asian Welsh",4,Private rented: Private landlord or letting agency,3
E06000023,Bristol,55,Aged 69 years,1,Female,1,"Asian, Asian British or Asian Welsh",5,Private rented: Other private rented or lives rent free,1
E06000023,Bristol,55,Aged 69 years,1,Female,2,"Black, Black British, Black Welsh, Caribbean or African",-8,Does not apply,0
E06000023,Bristol,55,Aged 69 years,1,Female,2,"Black, Black British, Black Welsh, Caribbean or African",0,Owned: Owns outright,18
E06000023,Bristol,55,Aged 69 years,1,Female,2,"Black, Black British, Black Welsh, Caribbean or African",1,Owned: Owns with a mortgage or loan or shared ownership,5
E06000023,Bristol,55,Aged 69 years,1,Female,2,"Black, Black British, Black Welsh, Caribbean or African",2,Social rented: Rents from council or Local Authority,8
E06000023,Bristol,55,Aged 69 years,1,Female,2,"Black, Black British, Black Welsh, Caribbean or African",3,Social rented: Other social rented,4
E06000023,Bristol,55,Aged 69 years,1,Female,2,"Black, Black British, Black Welsh, Caribbean or African",4,Private rented: Private landlord or letting agency,0
E06000023,Bristol,55,Aged 69 years,1,Female,2,"Black, Black British, Black Welsh, Caribbean or African",5,Private rented: Other private rented or lives rent free,0
E06000023,Bristol,55,Aged 69 years,1,Female,3,Mixed or Multiple ethnic groups,-8,Does not apply,0
E06000023,Bristol,55,Aged 69 years,1,Female,3,Mixed or Multiple ethnic groups,0,Owned: Owns outright,6
E06000023,Bristol,55,Aged 69 years,1,Female,3,Mixed or Multiple ethnic groups,1,Owned: Owns with a mortgage or loan or shared ownership,0
E06000023,Bristol,55,Aged 69 years,1,Female,3,Mixed or Multiple ethnic groups,2,Social rented: Rents from council or Local Authority,3
E06000023,Bristol,55,Aged 69 years,1,Female,3,Mixed or Multiple ethnic groups,3,Social rented: Other social rented,0
E06000023,Bristol,55,Aged 69 years,1,Female,3,Mixed or Multiple ethnic groups,4,Private rented: Private landlord or letting agency,4
E06000023,Bristol,55,Aged 69 years,1,Female,3,Mixed or Multiple ethnic groups,5,Private rented: Other private rented or lives rent free,0
E06000023,Bristol,55,Aged 69 years,1,Female,4,White,-8,Does not apply,0
E06000023,Bristol,55,Aged 69 years,1,Female,4,White,0,Owned: Owns outright,1044
E06000023,Bristol,55,Aged 69 years,1,Female,4,White,1,Owned: Owns with a mortgage or loan or shared ownership,91
E06000023,Bristol,55,Aged 69 years,1,Female,4,White,2,Social rented: Rents from council or Local Authority,170
E06000023,Bristol,55,Aged 69 years,1,Female,4,White,3,Social rented: Other social rented,59
E06000023,Bristol,55,Aged 69 years,1,Female,4,White,4,Private rented: Private landlord or letting agency,35
E06000023,Bristol,55,Aged 69 years,1,Female,4,White,5,Private rented: Other private rented or lives rent free,12
E06000023,Bristol,55,Aged 69 years,1,Female,5,Other ethnic group,-8,Does not apply,0
E06000023,Bristol,55,Aged 69 years,1,Female,5,Other ethnic group,0,Owned: Owns outright,8
E06000023,Bristol,55,Aged 69 years,1,Female,5,Other ethnic group,1,Owned: Owns with a mortgage or loan or shared ownership,1
E06000023,Bristol,55,Aged 69 years,1,Female,5,Other ethnic group,2,Social rented: Rents from council or Local Authority,1
E06000023,Bristol,55,Aged 69 years,1,Female,5,Other ethnic group,3,Social rented: Other social rented,2
E06000023,Bristol,55,Aged 69 years,1,Female,5,Other ethnic group,4,Private rented: Private landlord or letting agency,0
E06000023,Bristol,55,Aged 69 years,1,Female,5,Other ethnic group,5,Private rented: Other private rented or lives rent free,0
E06000023,Bristol,55,Aged 69 years,2,Male,-8,Does not apply,-8,Does not apply,0
E06000023,Bristol,55,Aged 69 years,2,Male,-8,Does not apply,0,Owned: Owns outright,0
E06000023,Bristol,55,Aged 69 years,2,Male,-8,Does not apply,1,Owned: Owns with a mortgage or loan or shared ownership,0
E06000023,Bristol,55,Aged 69 years,2,Male,-8,Does not apply,2,Social rented: Rents from council or Local Authority,0
E06000023,Bristol,55,Aged 69 years,2,Male,-8,Does not apply,3,Social rented: Other social rented,0
E06000023,Bristol,55,Aged 69 years,2,Male,-8,Does not apply,4,Private rented: Private landlord or letting agency,0
E06000023,Bristol,55,Aged 69 years,2,Male,-8,Does not apply,5,Private rented: Other private rented or lives rent free,0
E06000023,Bristol,55,Aged 69 years,2,Male,1,"Asian, Asian British or Asian Welsh",-8,Does not apply,0
E06000023,Bristol,55,Aged 69 years,2,Male,1,"Asian, Asian British or Asian Welsh",0,Owned: Owns outright,23
E06000023,Bristol,55,Aged 69 years,2,Male,1,"Asian, Asian British or Asian Welsh",1,Owned: Owns with a mortgage or loan or shared ownership,17
E06000023,Bristol,55,Aged 69 years,2,Male,1,"Asian, Asian British or Asian Welsh",2,Social rented: Rents from council or Local Authority,2
E06000023,Bristol,55,Aged 69 years,2,Male,1,"Asian, Asian British or Asian Welsh",3,Social rented: Other social rented,2
E06000023,Bristol,55,Aged 69 years,2,Male,1,"Asian, Asian British or Asian Welsh",4,Private rented: Private landlord or letting agency,4
E06000023,Bristol,55,Aged 69 years,2,Male,1,"Asian, Asian British or Asian Welsh",5,Private rented: Other private rented or lives rent free,1
E06000023,Bristol,55,Aged 69 years,2,Male,2,"Black, Black British, Black Welsh, Caribbean or African",-8,Does not apply,0
E06000023,Bristol,55,Aged 69 years,2,Male,2,"Black, Black British, Black Welsh, Caribbean or African",0,Owned: Owns outright,13
E06000023,Bristol,55,Aged 69 years,2,Male,2,"Black, Black British, Black Welsh, Caribbean or African",1,Owned: Owns with a mortgage or loan or shared ownership,5
E06000023,Bristol,55,Aged 69 years,2,Male,2,"Black, Black British, Black Welsh, Caribbean or African",2,Social rented: Rents from council or Local Authority,8
E06000023,Bristol,55,Aged 69 years,2,Male,2,"Black, Black British, Black Welsh, Caribbean or African",3,Social rented: Other social rented,4
E06000023,Bristol,55,Aged 69 years,2,Male,2,"Black, Black British, Black Welsh, Caribbean or African",4,Private rented: Private landlord or letting agency,5
E06000023,Bristol,55,Aged 69 years,2,Male,2,"Black, Black British, Black Welsh, Caribbean or African",5,Private rented: Other private rented or lives rent free,0
E06000023,Bristol,55,Aged 69 years,2,Male,3,Mixed or Multiple ethnic groups,-8,Does not apply,0
E06000023,Bristol,55,Aged 69 years,2,Male,3,Mixed or Multiple ethnic groups,0,Owned: Owns outright,1
